what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1380206673636
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1380206673652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206674276
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1380206685040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206688035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206689720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1380206689735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206693557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206704621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206710034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206710892
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1380206711095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206714995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206714995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380206719270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380207071538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380207071585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380207072708
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1380207072833
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380207073036
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1380207073208
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1380207073208
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1380207073208
stopped,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1380207073208
stopped,bundle,com.altera.sbtgui.ui,13.0.0.156,"com.altera.sbtgui.ui",1380207073208
stopped,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1380207073208
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1380207073208
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1380207073208
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1380207073208
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1380207073208
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1380207073208
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1380207073208
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1380207073208
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1380207073208
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1380207073208
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1380207073239
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1380207073239
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1380207073239
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1380207073239
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1380207073239
